timestamp,hour,day_of_week,month,week_of_year,is_holiday,is_weekend,temperature,demand_base,demand,temp_squared,temp_cubed,battery_charge,battery_discharge,battery_soc,net_demand,demand_24h,net_demand_24h,demand_15d,net_demand_15d
2022-01-03T01:00:00.0,1,1,1,1,false,false,11.95869531474979,354.40858617228906,359.85552356681717,143.01039363101856,1710.2177242757848,0.0,0.0,100.0,359.85552356681717,355.5647078882223,355.5647078882223,364.52784323449623,364.52784323449623
2022-01-03T02:00:00.0,2,1,1,1,false,false,10.45559735186864,354.77187812594707,354.22911467315697,109.31951598440251,1143.0008418340803,0.0,0.0,100.0,354.22911467315697,359.1110548198768,379.1110548198768,364.1316690486999,384.1316690486999
2022-01-03T03:00:00.0,3,1,1,1,false,false,10.28809009175766,356.1032458745178,354.53066166386634,105.84479773612213,1088.9408148530918,0.0,0.0,100.0,354.53066166386634,352.82565029583867,372.82565029583867,370.46782979885063,390.46782979885063
2022-01-03T04:00:00.0,4,1,1,1,false,false,11.174773554527938,359.8064071184273,363.8751732997261,124.87556399497697,1395.4561501378298,0.0,0.0,100.0,363.8751732997261,358.65550214712516,378.65550214712516,377.1147943114261,397.1147943114261
2022-01-03T05:00:00.0,5,1,1,1,false,false,12.866810672542229,367.47483576800886,368.11061920511287,165.5548168830466,2130.1624847615585,0.0,0.0,100.0,368.11061920511287,360.7372493784377,360.7372493784377,371.8527345613357,371.8527345613357
2022-01-03T06:00:00.0,6,1,1,1,false,false,16.156627994939377,378.8918833597363,379.87060637242286,261.0366281668588,4217.471694345252,0.0,0.0,100.0,379.87060637242286,374.2955867475499,374.2955867475499,392.6835714612501,392.6835714612501
2022-01-03T07:00:00.0,7,1,1,1,false,false,19.506650178437255,390.0714936417958,399.2633757095093,380.5094011839262,7422.463778501487,0.0,0.0,100.0,399.2633757095093,388.8647511795518,388.8647511795518,401.59022301847756,401.59022301847756
2022-01-03T08:00:00.0,8,1,1,1,false,false,23.177960184001805,394.844113067767,390.89446939482644,537.2178382911729,12451.613666048326,0.0,0.0,100.0,390.89446939482644,388.25973204040224,388.25973204040224,413.89264423801603,413.89264423801603
2022-01-03T09:00:00.0,9,1,1,1,false,false,27.236467006750853,396.9370616315615,398.49521430198735,741.8251350098278,20204.695814473675,0.0,0.0,100.0,398.49521430198735,396.5060389526898,396.5060389526898,422.5714818887354,422.5714818887354
2022-01-03T10:00:00.0,10,1,1,1,false,false,31.61964360133014,399.2985177377383,390.165631003823,999.801861475138,31613.37853179031,0.0,0.0,100.0,390.165631003823,402.6716208935036,402.6716208935036,429.3358567253339,429.3358567253339
2022-01-03T11:00:00.0,11,1,1,1,false,false,35.42080906337614,400.16110051373835,404.31934511272834,1254.6337147041493,44440.141253010006,0.0,0.0,100.0,404.31934511272834,398.15632488946375,398.15632488946375,428.22275202880536,428.22275202880536
2022-01-03T12:00:00.0,12,1,1,1,false,false,38.66581411657179,404.3532106339899,411.7284812044612,1495.0451812972822,57807.13907591708,0.0,0.0,100.0,411.7284812044612,409.54745860710466,409.54745860710466,424.605386812145,424.605386812145
2022-01-03T13:00:00.0,13,1,1,1,false,false,40.96218976120312,412.16814153536876,403.69233180653254,1677.9009900328138,68730.49875423471,0.0,0.0,100.0,403.69233180653254,415.7437785691032,415.7437785691032,438.01171897766267,438.01171897766267
2022-01-03T14:00:00.0,14,1,1,1,false,false,42.623438436886076,424.33529531264105,426.90742505194083,1816.7575041830173,77436.45163429563,0.0,0.0,100.0,426.90742505194083,419.11194169371834,419.11194169371834,449.565981218567,449.565981218567
2022-01-03T15:00:00.0,15,1,1,1,false,false,43.29632877756694,438.7019646493744,434.78052317290377,1874.5720856151713,81162.08933604382,0.0,0.0,100.0,434.78052317290377,430.40269596831706,430.40269596831706,472.8235125328919,472.8235125328919
2022-01-03T16:00:00.0,16,1,1,1,false,false,42.47083740100185,450.954191527407,456.1399535697609,1803.7720295423378,76607.70857516774,0.0,0.0,100.0,456.1399535697609,445.26921648705496,445.26921648705496,485.1074135027161,485.1074135027161
2022-01-03T17:00:00.0,17,1,1,1,false,false,40.57546462989252,457.5506099953434,450.5700080880157,1646.3683299316592,66802.15993891726,0.0,0.0,100.0,450.5700080880157,453.927268078056,453.927268078056,480.1468822700548,480.1468822700548
2022-01-03T18:00:00.0,18,1,1,1,false,false,37.91128969054811,454.3168106924796,447.2584477624854,1437.2658860006593,54488.603366513285,0.0,20.0,80.0,427.2584477624854,463.3437186323688,443.3437186323688,480.8884223217637,460.8884223217637
2022-01-03T19:00:00.0,19,1,1,1,false,false,34.488610843438124,439.0663760480072,442.4159082771296,1189.4642779101177,41022.97059301318,0.0,20.0,60.0,422.4159082771296,435.0877996808189,415.0877996808189,460.4667645962752,440.4667645962752
2022-01-03T20:00:00.0,20,1,1,1,false,false,30.23275531759312,413.7794715159455,409.95295871859423,914.0194940934551,27633.32772043768,0.0,20.0,40.0,389.95295871859423,419.2520241335559,399.2520241335559,440.453380294607,420.453380294607
2022-01-03T21:00:00.0,21,1,1,1,false,false,25.934153129954353,385.8929631939738,383.85638962232093,672.5802985679212,17442.800455250886,0.0,0.0,40.0,383.85638962232093,382.240342159491,382.240342159491,415.56649929515345,415.56649929515345
2022-01-03T22:00:00.0,22,1,1,1,false,false,21.770920998959575,370.3754822676836,372.16916008046303,473.973001142939,10318.8287635227,0.0,0.0,40.0,372.16916008046303,376.14291900799367,376.14291900799367,381.28503825451077,381.28503825451077
2022-01-03T23:00:00.0,23,1,1,1,false,false,17.925189251726135,361.92857548928424,367.1197381179303,321.31240971019815,5759.585752983468,0.0,0.0,40.0,367.1197381179303,360.9469208034076,360.9469208034076,375.1164980915589,375.1164980915589
2022-01-04T00:00:00.0,0,2,1,1,false,false,14.896851790774603,354.38015489237944,358.88292962197835,221.91619327630448,3305.8526412099995,0.0,0.0,40.0,358.88292962197835,357.44756094534995,357.44756094534995,369.2077510705885,369.2077510705885
2022-01-04T01:00:00.0,1,2,1,1,false,false,12.07760539591455,354.45718522421527,355.5647078882223,145.86855209942425,1761.7428119302488,0.0,0.0,40.0,355.5647078882223,347.5406151863561,347.5406151863561,365.80125759432923,365.80125759432923
2022-01-04T02:00:00.0,2,2,1,1,false,false,10.642907466118988,354.8205267171163,359.1110548198768,113.2714793323713,1205.5378730848372,20.0,0.0,60.0,379.1110548198768,352.19188361958044,372.19188361958044,361.7050011673144,381.7050011673144
2022-01-04T03:00:00.0,3,2,1,1,false,false,10.09920998528618,356.152076752356,352.82565029583867,101.99404232690408,1030.059250707571,20.0,0.0,80.0,372.82565029583867,355.9438603905557,375.9438603905557,367.19833568205473,387.19833568205473
2022-01-04T04:00:00.0,4,2,1,1,false,false,11.386498277753244,359.85574551264307,358.65550214712516,129.6523430292776,1476.2861806095423,20.0,0.0,100.0,378.65550214712516,356.6928071057718,376.6928071057718,377.0832843283617,397.0832843283617
2022-01-04T05:00:00.0,5,2,1,1,false,false,12.982451240680245,367.5252254063352,360.7372493784377,168.54404021664004,2188.1147840197796,0.0,0.0,100.0,360.7372493784377,361.3951354183902,361.3951354183902,371.8345746840916,371.8345746840916
2022-01-04T06:00:00.0,6,2,1,1,false,false,15.6899285386442,378.94383825304084,374.2955867475499,246.1738575477617,3862.4502330067585,0.0,0.0,100.0,374.2955867475499,376.6688508460041,376.6688508460041,387.26735125880776,387.26735125880776
2022-01-04T07:00:00.0,7,2,1,1,false,false,18.68763202105354,390.12498121419884,388.8647511795518,349.22759055430555,6526.236703878015,0.0,0.0,100.0,388.8647511795518,386.5378197302791,386.5378197302791,402.717377482703,402.717377482703
2022-01-04T08:00:00.0,8,2,1,1,false,false,22.55691796971005,394.89825476426876,388.25973204040224,508.81454829222815,11477.288027622863,0.0,0.0,100.0,388.25973204040224,393.79561157124164,393.79561157124164,410.898482754364,410.898482754364
2022-01-04T09:00:00.0,9,2,1,1,false,false,27.03711889143939,396.38595337893787,396.5060389526898,731.0057979498288,19764.290669501042,0.0,0.0,100.0,396.5060389526898,404.07211561095085,404.07211561095085,420.52570861767146,420.52570861767146
2022-01-04T10:00:00.0,10,2,1,1,false,false,31.02454296387272,397.54559115871314,402.6716208935036,962.5222661171842,29861.81339883671,0.0,0.0,100.0,402.6716208935036,403.433664105902,403.433664105902,428.1373442681876,428.1373442681876
2022-01-04T11:00:00.0,11,2,1,1,false,false,35.211710796615904,399.5808095574358,398.15632488946375,1239.864577224517,43657.75292019814,0.0,0.0,100.0,398.15632488946375,402.5069304934479,402.5069304934479,441.63314196368594,441.63314196368594
2022-01-04T12:00:00.0,12,2,1,1,false,false,38.459871634045605,403.7830766756484,409.54745860710466,1479.1617261072658,56888.37011207877,0.0,0.0,100.0,409.54745860710466,402.048401705885,402.048401705885,435.4340378661689,435.4340378661689
2022-01-04T13:00:00.0,13,2,1,1,false,false,40.787501565066094,411.6940149393534,415.7437785691032,1663.620283920269,67854.91493407368,0.0,0.0,100.0,415.7437785691032,411.86738579557385,411.86738579557385,439.84900936341364,439.84900936341364
2022-01-04T14:00:00.0,14,2,1,1,false,false,41.88833725398638,422.16048359389384,419.11194169371834,1754.632797903703,73498.65039549604,0.0,0.0,100.0,419.11194169371834,415.2091866420783,415.2091866420783,439.3085733413516,439.3085733413516
2022-01-04T15:00:00.0,15,2,1,1,false,false,42.41015129714271,436.07018708649,430.40269596831706,1798.6209330465356,76279.78589671156,0.0,0.0,100.0,430.40269596831706,436.2355992967687,436.2355992967687,460.56033204655745,460.56033204655745
2022-01-04T16:00:00.0,16,2,1,1,false,false,42.05825673575446,449.76272580326673,445.26921648705496,1768.8969596506356,74396.72246808193,0.0,0.0,100.0,445.26921648705496,447.42404325315897,447.42404325315897,470.0974130854739,470.0974130854739
2022-01-04T17:00:00.0,17,2,1,1,false,false,40.39258408054705,457.05780648651495,453.927268078056,1631.5608487040631,65902.95876380758,0.0,0.0,100.0,453.927268078056,458.9445932445263,458.9445932445263,479.94319104034355,479.94319104034355
2022-01-04T18:00:00.0,18,2,1,1,false,false,37.83035358145952,454.13324096502134,463.3437186323688,1431.1356520982472,54140.36774190933,0.0,20.0,80.0,443.3437186323688,440.07941410061835,420.07941410061835,488.50287460594313,468.50287460594313
2022-01-04T19:00:00.0,19,2,1,1,false,false,34.182253175272415,438.19593750991186,435.0877996808189,1168.426432138421,39939.44812003576,0.0,20.0,60.0,415.0877996808189,432.88148827078993,412.88148827078993,460.4101735792455,440.4101735792455
2022-01-04T20:00:00.0,20,2,1,1,false,false,29.781616781064592,412.4657485011626,419.2520241335559,886.9446980941881,26414.64710463814,0.0,20.0,40.0,399.2520241335559,420.565048419609,400.565048419609,447.963451259283,427.963451259283
2022-01-04T21:00:00.0,21,2,1,1,false,false,25.55354483191176,384.78966466904825,382.240342159491,652.9836534765243,16686.047063617898,0.0,0.0,40.0,382.240342159491,381.55365799846294,381.55365799846294,404.69224716540214,404.69224716540214
2022-01-04T22:00:00.0,22,2,1,1,false,false,21.480494299977767,370.4262647219339,376.14291900799367,461.4116353713774,9911.350003538291,0.0,0.0,40.0,376.14291900799367,371.3186826996746,371.3186826996746,378.0637559647091,378.0637559647091
2022-01-04T23:00:00.0,23,2,1,1,false,false,17.578149072110964,361.97819949844626,360.9469208034076,308.9913248013556,5431.495569347286,0.0,0.0,40.0,360.9469208034076,365.78867750689136,365.78867750689136,368.70464460410886,368.70464460410886
2022-01-05T00:00:00.0,0,3,1,1,false,false,14.556832542260386,354.42874366038166,357.44756094534995,211.90137366341096,3084.612811893219,0.0,0.0,40.0,357.44756094534995,351.16016701976923,351.16016701976923,368.08354791187054,368.08354791187054
2022-01-05T01:00:00.0,1,3,1,1,false,false,12.555006624058901,354.5057842761416,347.5406151863561,157.62819133016288,1979.0229862886188,0.0,0.0,40.0,347.5406151863561,358.7160363998679,358.7160363998679,360.2028398041054,360.2028398041054
2022-01-05T02:00:00.0,2,3,1,1,false,false,10.89292339382708,354.86917530828543,352.19188361958044,118.65578006378529,1292.5083224696077,20.0,0.0,60.0,372.19188361958044,356.1152847918744,376.1152847918744,367.3959521953562,387.3959521953562
2022-01-05T03:00:00.0,3,3,1,1,false,false,10.520364882625804,356.20090763019414,355.9438603905557,110.67807726358625,1164.3737573203782,20.0,0.0,80.0,375.9438603905557,354.39126180741295,374.39126180741295,367.9812591956347,387.9812591956347
2022-01-05T04:00:00.0,4,3,1,1,false,false,11.148788705046389,359.905083906859,356.6928071057718,124.29548958976994,1385.7441504266383,20.0,0.0,100.0,376.6928071057718,362.3207557019733,382.3207557019733,365.56616284430703,385.56616284430703
2022-01-05T05:00:00.0,5,3,1,1,false,false,13.143205268949181,367.57561504466156,361.3951354183902,172.7438447417335,2270.407810388091,0.0,0.0,100.0,361.3951354183902,364.8888272896082,364.8888272896082,378.812530830325,378.812530830325
2022-01-05T06:00:00.0,6,3,1,1,false,false,16.00779666655596,378.9957931463455,376.6688508460041,256.24955411780013,4101.990758213372,0.0,0.0,100.0,376.6688508460041,382.2980860664036,382.2980860664036,379.5431310841399,379.5431310841399
2022-01-05T07:00:00.0,7,3,1,1,false,false,19.464748766925982,390.17846878660174,386.5378197302791,378.87644455954654,7374.734807057734,0.0,0.0,100.0,386.5378197302791,391.5181223352681,391.5181223352681,396.5461849551518,396.5461849551518
2022-01-05T08:00:00.0,8,3,1,1,false,false,23.550517216555406,394.9523964607707,393.79561157124164,554.6268611672725,13061.749442683937,0.0,0.0,100.0,393.79561157124164,400.54567654179345,400.54567654179345,422.3199687978084,422.3199687978084
2022-01-05T09:00:00.0,9,3,1,1,false,false,27.829996868095222,398.84906231565094,404.07211561095085,774.5087256781899,21554.575409936446,0.0,0.0,100.0,404.07211561095085,394.17311924701636,394.17311924701636,424.8842702329204,424.8842702329204
2022-01-05T10:00:00.0,10,3,1,1,false,false,31.74878179683801,399.80034559657406,403.433664105902,1007.9851455832326,32002.300441576044,0.0,0.0,100.0,403.433664105902,402.45966013587866,402.45966013587866,429.06935852513146,429.06935852513146
2022-01-05T11:00:00.0,11,3,1,1,false,false,35.77419850835315,401.34444970186587,402.5069304934479,1279.7932789150568,45783.57880956341,0.0,0.0,100.0,402.5069304934479,399.0587316446175,399.0587316446175,422.0275039399212,422.0275039399212
2022-01-05T12:00:00.0,12,3,1,1,false,false,38.86209500147898,405.0604109180161,402.048401705885,1510.2624279039774,58691.96195036866,0.0,0.0,100.0,402.048401705885,402.66060321896015,402.66060321896015,420.8647305858622,420.8647305858622
2022-01-05T13:00:00.0,13,3,1,1,false,false,40.98622864338806,412.35420450131915,411.86738579557385,1679.870938408084,68851.57437297658,0.0,0.0,100.0,411.86738579557385,418.03750404921465,418.03750404921465,444.24350127110523,444.24350127110523
2022-01-05T14:00:00.0,14,3,1,1,false,false,42.695567649854866,424.6707973121501,415.2091866420783,1822.9114969433333,77830.24113744228,0.0,0.0,100.0,415.2091866420783,422.6970290310884,422.6970290310884,455.32522272768335,455.32522272768335
2022-01-05T15:00:00.0,15,3,1,1,false,false,43.28691227374007,438.79366263484474,436.2355992967687,1873.7567741944688,81109.14510688215,0.0,0.0,100.0,436.2355992967687,437.7251339131058,437.7251339131058,470.52056799172766,470.52056799172766
2022-01-05T16:00:00.0,16,3,1,1,false,false,42.610952161279855,451.5035427991198,447.42404325315897,1815.6932440908804,77368.41796351553,0.0,0.0,100.0,447.42404325315897,446.4407799203385,446.4407799203385,479.50858554205104,479.50858554205104
2022-01-05T17:00:00.0,17,3,1,1,false,false,40.559493939403595,457.6275625988885,458.9445932445263,1645.072548620517,66723.31006565309,0.0,0.0,100.0,458.9445932445263,459.3098268427098,459.3098268427098,482.2613188558582,482.2613188558582
2022-01-05T18:00:00.0,18,3,1,1,false,false,37.784083462293296,454.0549245283087,440.07941410061835,1427.6369630855456,53941.95416707919,0.0,20.0,80.0,420.07941410061835,456.2397982793566,436.2397982793566,477.1446750454357,457.1446750454357
